Year,Day,Month,Time of capture,species name,Sex,Age,Band number,Trap identification,Weather,Banding report?,Recapture?,Recapture date (month),Recapture date (day),Condition,Release,Comments,Data entry person,Weight,Wing chord,Temperature,"Recapture, original","Recapture, previous",Tail length
1979,19,7,8:00:00,Downy Woodpecker,U,HY (Hatch Year),1211-72765,E,Partly-cloudy; calm,check mark in record,no check,none,none,none,none,#394,Keith Bradley-Hewitt,25.8,96,,,,59
1979,23,7,6:00:00,House Wren,F,AHY (After Hatch Year),1460-64948,M/T,Cloudy; calm,check mark in record,no check,none,none,none,none,none,Keith Bradley-Hewitt,10.3,49,,,,40
1979,24,7,6:00:00,House Wren,F,AHY (After Hatch Year),1460-64949,M/T,Foggy; calm,check mark in record,no check,none,none,none,none,none,Keith Bradley-Hewitt,10.7,49,,,,41
1979,24,7,6:00:00,American Goldfinch,M,ASY (After Second Year),1460-64950,E,Foggy; calm,check mark in record,no check,none,none,none,none,none,Keith Bradley-Hewitt,12.8,75,,,,49
1979,24,7,7:00:00,Robin,U,HY (Hatch Year),772-04595,E,Foggy; calm,check mark in record,no check,none,none,none,none,none,Keith Bradley-Hewitt,76.8,129,,,,95
1979,24,7,8:00:00,American Goldfinch,M,ASY (After Second Year),1460-64952,E,Foggy; calm,check mark in record,no check,none,none,none,none,none,Keith Bradley-Hewitt,12.8,71,,,,
1979,25,7,7:00:00,Bluebird,U,L (Local),900-88034,Nest,Overcast; calm,check mark in record,no check,none,none,none,none,Fat leg,Keith Bradley-Hewitt,,,,,,
1979,25,7,7:00:00,Bluebird,U,L (Local),900-88035,Nest,Overcast; calm,check mark in record,no check,none,none,none,none,none,Keith Bradley-Hewitt,,,,,,
1979,25,7,7:00:00,Bluebird,U,L (Local),900-88036,Nest,Overcast; calm,check mark in record,no check,none,none,none,none,none,Keith Bradley-Hewitt,,,,,,
1979,26,7,6:00:00,Baltimore Oriole,F,AHY (After Hatch Year),77-127796,E,Overcast; calm,check mark in record,no check,none,none,none,none,Flew poorly,Keith Bradley-Hewitt,25.7,93,,,,69
1979,26,7,7:00:00,Least Flycatcher,F,AHY (After Hatch Year),1460-64953,E,Overcast; calm,check mark in record,no check,none,none,none,none,none,Keith Bradley-Hewitt,11.2,64,,,,51
1979,26,7,7:00:00,Chipping Sparrow,U,HY (Hatch Year),1460-64954,E,Overcast; calm,check mark in record,no check,none,none,none,none,Moult; #560,Keith Bradley-Hewitt,10.9,67,,,,
1979,26,7,16:00:00,Robin,U,HY (Hatch Year),772-04596,E,Overcast; calm,check mark in record,no check,none,none,none,none,none,Keith Bradley-Hewitt,77.6,129,,,,93
1979,26,7,16:00:00,Robin,U,HY (Hatch Year),772-04597,E,Overcast; calm,check mark in record,no check,none,none,none,none,none,Keith Bradley-Hewitt,88.1,128,,,,88
1979,27,7,18:00:00,Robin,U,HY (Hatch Year),772-04598,E,Cloudy; light winds,check mark in record,no check,none,none,none,none,none,Keith Bradley-Hewitt,77.8,129,,,,87
1979,28,7,6:00:00,Catbird,U,HY (Hatch Year),77-127798,E,Clear; calm,check mark in record,no check,none,none,none,none,none,Keith Bradley-Hewitt,37.2,90,,,,85
1979,28,7,6:30:00,Chipping Sparrow,U,AHY (After Hatch Year),1460-64955,E,Clear; calm,check mark in record,no check,none,none,none,none,none,Keith Bradley-Hewitt,12.6,72,,,,53
1979,28,7,7:00:00,Rose-breast Grosbeak,F,AHY (After Hatch Year),77-127797,E,Clear; calm,check mark in record,no check,none,none,none,none,none,Keith Bradley-Hewitt,39.9,99,,,,73
1979,28,7,9:00:00,Catbird,U,HY (Hatch Year),77-127799,E,Clear; calm,check mark in record,no check,none,none,none,none,none,Keith Bradley-Hewitt,34.2,82,,,,62
1979,28,7,9:00:00,Yellowthroat,U,HY (Hatch Year),1460-64956,E,Clear; calm,check mark in record,no check,none,none,none,none,none,Keith Bradley-Hewitt,9.4,59,,,,40
1979,28,7,9:00:00,Tennessee Warbler,F,HY (Hatch Year),1460-64957,E,Clear; calm,check mark in record,no check,none,none,none,none,trauma death?,Keith Bradley-Hewitt,8.8,60,,,,49
1979,29,7,10:00:00,Black-billed Cuckoo,U,AHY (After Hatch Year),772-04599,E,Clear; calm,check mark in record,no check,none,none,none,none,none,Keith Bradley-Hewitt,51.2,143,,,,161
1979,29,7,15:00:00,American Goldfinch,M,ASY (After Second Year),1460-64951,E,Clear; calm,check mark in record,no check,none,none,none,none,none,Keith Bradley-Hewitt,13.3,76,,,,49
1979,30,7,6:00:00,Chipping Sparrow,U,HY (Hatch Year),1460-64958,E,Cloudy; rain; moderate winds,check mark in record,no check,none,none,none,none,Tail moulting; streaked cap; eye line; no gray rump,Keith Bradley-Hewitt,11.7,66,,,,54
1979,30,7,8:00:00,Field Sparrow,U,HY (Hatch Year),1460-64959,E,Cloudy; rain; moderate winds,check mark in record,no check,none,none,none,none,Eye ring; unstreaked cap; streaked breast,Keith Bradley-Hewitt,11.7,62,,,,64
1979,31,7,7:00:00,Catbird,U,HY (Hatch Year),77-127800,E,Partly-cloudy; calm,check mark in record,no check,none,none,none,none,none,Keith Bradley-Hewitt,36.9,95,,,,85
1979,31,7,8:00:00,Blue Jay,U,HY (Hatch Year),1213-88385,M/T,Partly-cloudy; calm,check mark in record,no check,none,none,none,none,alula; tr,Keith Bradley-Hewitt,76.1,127,,,,110
1979,31,7,12:00:00,House Wren,U,HY (Hatch Year),1460-64959,M/T,Partly-cloudy; calm,check mark in record,no check,none,none,none,none,#721,Keith Bradley-Hewitt,10.6,50,,,,40
1979,1,8,7:00:00,Blue Jay,U,HY (Hatch Year),1213-88386,M/T,Slightly-cloudy; calm,check mark in record,no check,none,none,none,none,alula; plain,Keith Bradley-Hewitt,81,130,,,,117
1979,1,8,7:00:00,American Goldfinch,F,AHY (After Hatch Year),1460-36418,E,Slightly-cloudy; calm,no check mark in record,no check,none,none,none,none,none,Keith Bradley-Hewitt,14.3,,,,,
1979,1,8,16:00:00,Blue Jay,U,HY (Hatch Year),1213-88387,M/T,Slightly-cloudy; calm,check mark in record,no check,none,none,none,none,V. ft,Keith Bradley-Hewitt,82.1,126,,,,106
1979,3,8,6:00:00,Field Sparrow,F,AHY (After Hatch Year),1460-64758,E,Clear; calm,no check mark in record,no check,none,none,none,none,none,Keith Bradley-Hewitt,12,60,,,,55
1979,3,8,6:00:00,Field Sparrow,U,HY (Hatch Year),1460-64961,E,Clear; calm,check mark in record,no check,none,none,none,none,streaked breast,Keith Bradley-Hewitt,11.9,67,,,,67
1979,4,8,7:00:00,Cedar Waxwing,M,AHY (After Hatch Year),1211-72766,E,Clearing; light winds,check mark in record,no check,none,none,none,none,black chin,Keith Bradley-Hewitt,29.3,90,,,,59
1979,4,8,18:00:00,Blue Jay,U,HY (Hatch Year),1213-88388,M/T,Clearing; light winds,check mark in record,no check,none,none,none,none,Alula: faint,Keith Bradley-Hewitt,75.9,127,,,,118
1979,9,8,13:00:00,Blue Jay,F,U (Unknown),1213-88385,M/T,Rainy; calm,no check mark in record,no check,none,none,none,(rel),none,Keith Bradley-Hewitt,,,,,,
1979,10,8,8:00:00,Baltimore Oriole,U,HY (Hatch Year),871-62752,E,Mostly-cloudy; moderate winds,check mark in record,no check,none,none,none,none,none,Keith Bradley-Hewitt,33,96,,,,72
1979,10,8,8:00:00,Baltimore Oriole,U,HY (Hatch Year),871-62753,E,Mostly-cloudy; moderate winds,check mark in record,no check,none,none,none,none,none,Keith Bradley-Hewitt,32.3,91,,,,
1979,10,8,8:00:00,Blue Jay,U,U (Unknown),1213-88388,E,Mostly-cloudy; moderate winds,check mark in record,no check,none,none,none,none,Dead in net loop,Keith Bradley-Hewitt,,,,,,
1979,10,8,16:00:00,Blue Jay,U,U (Unknown),1213-60162,M/T,Mostly-cloudy; moderate winds,no check mark in record,no check,none,none,none,none,Tail moult,Keith Bradley-Hewitt,90.2,128,,,,
1979,11,8,10:00:00,Field Sparrow,F,HY (Hatch Year),1460-64962,E,Clear; calm,check mark in record,no check,none,none,none,none,Streaked breast; oil gland: t,Keith Bradley-Hewitt,11.8,62,,,,61
1979,11,8,12:00:00,Baltimore Oriole,F,U (Unknown),871-62754,E,Clear; calm,check mark in record,no check,none,none,none,none,O.G.T. #507,Keith Bradley-Hewitt,32,88,,,,67
1979,11,8,16:00:00,Black-billed Cuckoo,U,HY (Hatch Year),772-04600,E,Clear; calm,check mark in record,no check,none,none,none,none,O.G; grey l. mandible; #388; yellow,Keith Bradley-Hewitt,48.1,134,,,,137
1979,13,8,7:00:00,House Wren,F,AHY (After Hatch Year),1460-64963,M/T,Clear; calm,check mark in record,no check,none,none,none,none,Moulting,Keith Bradley-Hewitt,10.5,50,,,,43
1979,14,8,18:00:00,Field Sparrow,F,U (Unknown),1460-64964,E,Cloudy; light winds,check mark in record,no check,none,none,none,none,none,Keith Bradley-Hewitt,13.1,63,,,,58
1979,14,8,19:00:00,Traill's Flycatcher,U,U (Unknown),1460-64965,E,Cloudy; light winds,check mark in record,no check,none,none,none,none,none,Keith Bradley-Hewitt,14,70,,,,54
1979,16,8,10:00:00,Black-capped Chickadee,U,AHY (After Hatch Year),1460-64425,E,Cloudy; light drizzle; light winds,no check mark in record,no check,none,none,none,none,O.G.,Keith Bradley-Hewitt,11.8,63,,,,59
1979,16,8,10:00:00,Black-capped Chickadee,F,AHY (After Hatch Year),1460-64966,E,Cloudy; light drizzle; light winds,check mark in record,no check,none,none,none,none,O.G.,Keith Bradley-Hewitt,11.9,67,,,,63
1979,18,8,7:00:00,Cedar Waxwing,U,AHY (After Hatch Year),1211-72767,E,Fog; calm,check mark in record,no check,none,none,none,none,none,Keith Bradley-Hewitt,30.6,91,,,,
1979,18,8,19:00:00,Black-billed Cuckoo,U,AHY (After Hatch Year),772-04608,E,Fog; calm,check mark in record,no check,none,none,none,none,O.G.; #388; general moult,Keith Bradley-Hewitt,53,137,,,,146
1979,18,8,20:00:00,Catbird,U,HY (Hatch Year),20:00:00,E,Fog; calm,check mark in record,no check,none,none,none,none,O.G.,Keith Bradley-Hewitt,38.3,89,,,,83
1979,19,8,7:00:00,Catbird,U,HY (Hatch Year),871-62756,E,Cloudy; calm,check mark in record,no check,none,none,none,none,O.G.; post-natal moult,Keith Bradley-Hewitt,37.8,90,,,,
1979,25,8,7:00:00,Field Sparrow,U,U (Unknown),1460-64964,M/2,Clear; calm,no check mark in record,no check,none,none,none,none,Dead in trap,Keith Bradley-Hewitt,,,,,,
1979,31,8,19:00:00,Indigo Bunting,F,AHY (After Hatch Year),900-88037,E,Cloudy; clearing; light winds,check mark in record,no check,none,none,none,none,#598,Keith Bradley-Hewitt,15.3,67,,,,49
2979,2,9,8:00:00,Nashville Warbler,F,U (Unknown),1460-64967,E,Cloudy; rain; moderate winds,check mark in record,no check,none,none,none,none,#645,Keith Bradley-Hewitt,7.5,55,,,,
1979,2,9,7:00:00,Rose-breast Grosbeak,M,HY (Hatch Year),871-62757,E,Slightly-cloudy; sunny; light winds,check mark in record,no check,none,none,none,none,Long toe (#3) 14 mm; #595,Keith Bradley-Hewitt,44.9,100,,,,75
1979,2,9,7:00:00,Rose-breast Grosbeak,M,HY (Hatch Year),871-62758,E,Slightly-cloudy; sunny; light winds,check mark in record,no check,none,none,none,none,toe: 12 mm,Keith Bradley-Hewitt,47,101,,,,73
1979,2,9,7:00:00,Traill's Flycatcher,F,U (Unknown),1460-64968,E,Slightly-cloudy; sunny; light winds,check mark in record,no check,none,none,none,none,#466,Keith Bradley-Hewitt,13.5,67,,,,
1979,2,9,14:00:00,Indigo Bunting,U,HY (Hatch Year),900-88038,E,Slightly-cloudy; sunny; light winds,check mark in record,no check,none,none,none,none,none,Keith Bradley-Hewitt,14,61,,,,48
1979,2,9,19:00:00,House Wren,U,HY (Hatch Year),1460-64969,Car,Slightly-cloudy; sunny; light winds,check mark in record,no check,none,none,none,none,Moult #721,Keith Bradley-Hewitt,12.3,52,,,,43
1979,2,9,19:00:00,Car,U,HY (Hatch Year),1460-64970,Car,Slightly-cloudy; sunny; light winds,check mark in record,no check,none,none,none,none,none,Keith Bradley-Hewitt,12.1,48,,,,43
1979,2,9,19:00:00,Tennessee Warbler,F,HY (Hatch Year),1460-64971,E,Slightly-cloudy; sunny; light winds,check mark in record,no check,none,none,none,none,#647,Keith Bradley-Hewitt,9.5,62,,,,38
1979,2,9,19:00:00,Nashville Warbler,F,U (Unknown),1460-64972,E,Slightly-cloudy; sunny; light winds,check mark in record,no check,none,none,none,none,#645,Keith Bradley-Hewitt,8.9,55,,,,38
1979,2,9,19:00:00,Cedar Waxwing,F,AHY (After Hatch Year),1211-72768,E,Slightly-cloudy; sunny; light winds,check mark in record,no check,none,none,none,none,#619; Wax,Keith Bradley-Hewitt,39.6,92,,,,
1979,3,9,6:00:00,Catbird,U,HY (Hatch Year),871-62759,E,Clear; calm,check mark in record,no check,none,none,none,none,none,Keith Bradley-Hewitt,34.7,88,,,,84
1979,3,9,6:00:00,Catbird,U,AHY (After Hatch Year),871-62760,E,Clear; calm,check mark in record,no check,none,none,none,none,none,Keith Bradley-Hewitt,39.5,92,,,,90
1979,3,9,8:00:00,Red-eyed Vireo,F,AHY (After Hatch Year),900-88039,E,Clear; calm,check mark in record,no check,none,none,none,none,#624,Keith Bradley-Hewitt,17.6,77,,,,52
1979,3,9,8:00:00,Catbird,U,AHY (After Hatch Year),871-62761,E,Clear; calm,check mark in record,no check,none,none,none,none,none,Keith Bradley-Hewitt,33.6,82,,,,83
1979,3,9,13:00:00,Cedar Waxwing,U,HY (Hatch Year),1211-72769,E,Clear; calm,check mark in record,no check,none,none,none,none,none,Keith Bradley-Hewitt,28.9,91,,,,50
1979,4,9,6:00:00,Catbird,U,HY (Hatch Year),871-62762,E,Clear; calm,check mark in record,no check,none,none,none,none,Post-natal moult,Keith Bradley-Hewitt,40.4,82,,,,
1979,5,9,6:00:00,Field Sparrow,U,U (Unknown),1460-64973,E,Partly-cloudy; calm,check mark in record,no check,none,none,none,none,#563,Keith Bradley-Hewitt,13.2,60,,,,63
1979,5,9,7:00:00,Cedar Waxwing,M,AHY (After Hatch Year),1211-72770,E,Partly-cloudy; calm,check mark in record,no check,none,none,none,none,none,Keith Bradley-Hewitt,32.1,93,,,,57
1979,6,9,7:00:00,Catbird,U,U (Unknown),871-62763,E,Clear; calm,check mark in record,no check,none,none,none,none,none,Keith Bradley-Hewitt,37.6,88,,,,87
1979,6,9,13:00:00,Wilson's Warbler,M,U (Unknown),1460-64974,E,Clear; calm,check mark in record,no check,none,none,none,none,#685,Keith Bradley-Hewitt,8.3,55,,,,54
1979,6,9,16:00:00,Chipping Sparrow,U,AHY (After Hatch Year),1460-64975,E,Clear; calm,check mark in record,no check,none,none,none,none,#560,Keith Bradley-Hewitt,12.6,66,,,,55
1979,6,9,16:00:00,Clay-colored Sparrow,U,HY (Hatch Year),1460-64976,E,Clear; calm,check mark in record,no check,none,none,none,none,#561,Keith Bradley-Hewitt,12.4,67,,,,
1979,7,9,6:00:00,Northern Waterthrush,U,AHY (After Hatch Year),900-88040,E,Partly-cloudy; calm,check mark in record,no check,none,none,none,none,none,Keith Bradley-Hewitt,16,72,,,,50
1979,7,9,16:00:00,American Goldfinch,F,AHY (After Hatch Year),1460-64977,E,Partly-cloudy; calm,check mark in record,no check,none,none,none,none,none,Keith Bradley-Hewitt,12.7,68,,,,
1979,7,9,19:00:00,Tennessee Warbler,U,HY (Hatch Year),1460-64978,E,Partly-cloudy; calm,check mark in record,no check,none,none,none,none,O.N.,Keith Bradley-Hewitt,9.5,63,,,,40
1979,8,9,7:00:00,Field Sparrow,U,HY (Hatch Year),1460-64979,E,Partly-cloudy; light winds,check mark in record,no check,none,none,none,none,none,Keith Bradley-Hewitt,11.4,60,,,,
1979,8,9,7:00:00,Chipping Sparrow,U,AHY (After Hatch Year),1460-64954,E,Partly-cloudy; light winds,no check mark in record,no check,none,none,none,none,none,Keith Bradley-Hewitt,11.2,67,,,,
1979,8,9,7:00:00,Chipping Sparrow,U,AHY (After Hatch Year),1460-64980,E,Partly-cloudy; light winds,check mark in record,no check,none,none,none,none,none,Keith Bradley-Hewitt,12.1,66,,,,57
1979,8,9,7:00:00,Chipping Sparrow,U,HY (Hatch Year),1460-64981,E,Partly-cloudy; light winds,check mark in record,no check,none,none,none,none,none,Keith Bradley-Hewitt,11.2,67,,,,
1979,8,9,17:00:00,Chipping Sparrow,U,HY (Hatch Year),1460-64982,E,Partly-cloudy; light winds,check mark in record,no check,none,none,none,none,none,Keith Bradley-Hewitt,14.5,71,,,,63
1979,8,9,17:00:00,Chipping Sparrow,U,AHY (After Hatch Year),1460-64958,E,Partly-cloudy; light winds,no check mark in record,no check,none,none,none,none,Moult,Keith Bradley-Hewitt,13.7,66,,,,
1979,8,9,17:00:00,Field Sparrow,U,HY (Hatch Year),1460-64983,E,Partly-cloudy; light winds,check mark in record,no check,none,none,none,none,Faint eye-ring,Keith Bradley-Hewitt,12.9,59,,,,60
1979,8,9,17:00:00,Field Sparrow,F,AHY (After Hatch Year),1460-36377,E,Partly-cloudy; light winds,no check mark in record,no check,none,none,none,none,moult,Keith Bradley-Hewitt,13.5,64,,,,
1979,8,9,17:00:00,Downy Woodpecker,M,AHY (After Hatch Year),1211-72771,E,Partly-cloudy; light winds,check mark in record,no check,none,none,none,none,none,Keith Bradley-Hewitt,27.6,93,,,,63
1979,8,9,18:00:00,Chipping Sparrow,U,HY (Hatch Year),1460-64984,E,Partly-cloudy; light winds,check mark in record,no check,none,none,none,none,no grey rump,Keith Bradley-Hewitt,13.3,69,,,,60
1979,8,9,19:00:00,Nashville Warbler,F,U (Unknown),1460-64985,E,Partly-cloudy; light winds,check mark in record,no check,none,none,none,none,O.N.,Keith Bradley-Hewitt,9.2,57,,,,39
1979,8,9,19:00:00,Nashville Warbler,F,U (Unknown),1460-64985,E,Partly-cloudy; light winds,check mark in record,no check,none,none,none,none,O.N.,Keith Bradley-Hewitt,9.2,57,,,,39
1979,9,9,7:00:00,Tennessee Warbler,F,U (Unknown),1460-64986,E,Partly-cloudy; light winds,check mark in record,no check,none,none,none,none,none,Keith Bradley-Hewitt,9.9,61,,,,39
1979,9,9,7:00:00,Rose-breast Grosbeak,F,U (Unknown),871-62764,E,Partly-cloudy; light winds,check mark in record,no check,none,none,none,none,none,Keith Bradley-Hewitt,41.2,91,,,,64
1979,9,9,7:00:00,Field Sparrow,F,AHY (After Hatch Year),1460-64758,M/T,Partly-cloudy; light winds,no check mark in record,no check,none,none,none,none,none,Keith Bradley-Hewitt,11.8,57,,,,51
1979,9,9,8:00:00,Solitary Vireo,U,U (Unknown),900-88041,E,Partly-cloudy; light winds,check mark in record,no check,none,none,none,none,none,Keith Bradley-Hewitt,14.8,71,,,,52
1979,10,9,6:00:00,Lincoln's Sparrow,U,U (Unknown),900-88042,E,Foggy; drizzle; moderate winds,check mark in record,no check,none,none,none,none,#583,Keith Bradley-Hewitt,15.5,58,,,,53
1979,15,9,11:00:00,Bluebird,M,U (Unknown),79-825112,E,Partly-cloudy; moderate winds,no check mark in record,check or yes,9,24,none,none,9/24/78,Keith Bradley-Hewitt,32.5,86,,9/24/78,,
1979,20,9,16:00:00,Catbird,U,AHY (After Hatch Year),871-62765,E,Clear; calm,check mark in record,no check,none,none,none,none,none,Keith Bradley-Hewitt,40.9,90,,,,91
1979,20,9,18:00:00,Downy Woodpecker,M,U (Unknown),1211-72772,E,Clear; calm,check mark in record,no check,none,none,none,none,Red iris,Keith Bradley-Hewitt,286,93,,,,50
1979,21,9,7:00:00,Field Sparrow,U,U (Unknown),1460-64987,E,Clear; light winds,check mark in record,no check,none,none,none,none,general moult,Keith Bradley-Hewitt,12.8,59,,,,55
1979,21,9,10:00:00,Olive-sided Flycatcher,U,HY (Hatch Year),900-88043,E,Clear; light winds,check mark in record,no check,none,none,none,none,#459,Keith Bradley-Hewitt,21.2,86,,,,
1979,21,9,18:00:00,Chipping Sparrow,U,AHY (After Hatch Year),1460-64988,E,Clear; light winds,check mark in record,no check,none,none,none,none,#560,Keith Bradley-Hewitt,13.1,66,,,,54
1979,24,9,18:00:00,Rose-breast Grosbeak,M,AHY (After Hatch Year),791-68782,E,Partly-cloudy; calm,no check mark in record,check or yes,7,6,none,none,7/6/77,Keith Bradley-Hewitt,48.9,98,,7/6/77,,72
1979,25,9,7:00:00,Nashville Warbler,M,HY (Hatch Year),1460-64989,E,Clear; calm,check mark in record,no check,none,none,none,none,none,Keith Bradley-Hewitt,8.6,68,,,,38
1979,25,9,8:00:00,Lincoln's Sparrow,U,U (Unknown),900-88044,E,Clear; calm,check mark in record,no check,none,none,none,none,none,Keith Bradley-Hewitt,17.7,61,,,,
1979,25,9,8:00:00,Catbird,U,HY (Hatch Year),871-62766,E,Clear; calm,check mark in record,no check,none,none,none,none,General moult,Keith Bradley-Hewitt,43,90,,,,
1979,25,9,9:00:00,American Goldfinch,F,AHY (After Hatch Year),1460-64990,E,Clear; calm,check mark in record,no check,none,none,none,none,none,Keith Bradley-Hewitt,12.9,68,,,,
1979,25,9,9:00:00,American Goldfinch,M,AHY (After Hatch Year),1460-64991,E,Clear; calm,check mark in record,no check,none,none,none,none,moult,Keith Bradley-Hewitt,14.5,72,,,,
1979,25,9,19:00:00,Robin,U,HY (Hatch Year),772-04609,E,Clear; calm,check mark in record,no check,none,none,none,none,#761,Keith Bradley-Hewitt,76.9,130,,,,98
1979,25,9,19:00:00,Cedar Waxwing,M,U (Unknown),1171-09975,E,Clear; calm,no check mark in record,check or yes,7,23,none,none,#619; wax; 7/23/77,Keith Bradley-Hewitt,30.4,92,,7/23/77,,56
1979,26,9,7:00:00,Robin,U,U (Unknown),772-04610,E,Partly-cloudy; calm,check mark in record,no check,none,none,none,none,none,Keith Bradley-Hewitt,77.2,127,,,,98
