Aircraft: Type,Airport: Name,Altitude bin,Aircraft: Make/Model,Wildlife: Number struck,Effect: Impact to flight,Effect: Other,Location: Nearby if en route,Aircraft: Flight Number,FlightDate,Record ID,Effect: Indicated Damage,Location: Freeform en route,Aircraft: Number of engines?,Aircraft: Airline/Operator,Origin State,When: Phase of flight,Conditions: Precipitation,Remains of wildlife collected?,Remains of wildlife sent to Smithsonian,Remarks,Reported: Date,Wildlife: Size,Conditions: Sky,Wildlife: Species,When: Time (HHMM),When: Time of day,Pilot warned of birds or wildlife?,Cost: Aircraft time out of service (hours),Cost: Other (inflation adj),Cost: Repair (inflation adj),Cost: Total $,Miles from airport,Feet above ground,Number of human fatalities,Number of people injured,Speed (IAS) in knots
Airplane,DETROIT METRO WAYNE COUNTY ARPT,< 1000 ft,DC-9-50,1,None,,,,10/27/00 0:00,207311,No damage,,2,NORTHWEST AIRLINES,Michigan,Take-off run,None,FALSE,FALSE,"FLT 1749. SATCS REPTD BIRD HIT ENG, AIRLINE REPTD BIRD HIT WINDSCREEN.",,,Some Cloud,Gulls,,,,,0,0,0,0,0,,,110
Airplane,LIHUE ARPT,< 1000 ft,B-737-200,1,,,,,10/27/00 0:00,206245,No damage,,2,ALOHA AIRLINES,Hawaii,Take-off run,,FALSE,FALSE,FLT 236 INGESTED BIRD ON T/O. PILOT CONTD FLT.,,Medium,,Unknown bird - medium,,Day,,,0,0,0,0,0,,,
Airplane,HOUSTON-HOBBY,< 1000 ft,B-737,1,,,,,10/27/00 0:00,201719,No damage,,2,SOUTHWEST AIRLINES,Texas,Landing Roll,,FALSE,FALSE,INGESTION. NO FAN BLADE DMG.,,Medium,,Unknown bird - medium,,,,,0,0,0,0,0,,,
Airplane,MEMPHIS INTL,< 1000 ft,DC-10-10,1,None,,,,10/27/00 0:00,206103,No damage,,3,FEDEX EXPRESS,Tennessee,Approach,,FALSE,FALSE,"NO DMG, JUST CLEANED A/C.",,Medium,,Unknown bird - medium,,Night,N,,0,0,0,,500,,,160
Airplane,WASHINGTON DULLES INTL ARPT,> 1000 ft,B-757-200,1,,,,,10/27/00 0:00,204526,No damage,,2,UNITED AIRLINES,DC,Approach,,FALSE,FALSE,GLANCING BLOW TO RHS RADOME INSPN.,,Medium,,Unknown bird - medium,,,,,0,0,0,,"1,700",,,180
Airplane,UNKNOWN,Unknown,B-737-300,1,,,,,10/27/00 0:00,200540,No damage,PHX-SFO,2,UNITED AIRLINES,N/A,,,FALSE,FALSE,EVIDENCE OF BIRD STRIKE ON #1 LE FLAP. CLEANED & INSPCTD.,,Medium,,Unknown bird - medium,,,,,0,0,0,,,,,
Airplane,UNKNOWN,Unknown,B-757-200,1,,,,,10/27/00 0:00,208054,No damage,BOS-DEN,2,UNITED AIRLINES,N/A,,,FALSE,FALSE,CLEANED REMAINS,,Medium,,Unknown bird - medium,,,,,0,0,0,,,,,
Airplane,UNKNOWN,Unknown,B-727-200,1,,,,,10/27/00 0:00,205980,No damage,IAD-ATL,3,UNITED AIRLINES,N/A,,,FALSE,FALSE,CLEANED WINDSHLD & INSPCTD ENG INLETS,,Medium,,Unknown bird - medium,,,,,0,0,0,,,,,
Airplane,UNKNOWN,Unknown,DC-10-30,1,,,,,10/27/00 0:00,201399,No damage,LAS-ORD,3,UNITED AIRLINES,N/A,,,FALSE,FALSE,CLEANED AREA,,Medium,,Unknown bird - medium,,,,,0,0,0,,,,,
Airplane,UNKNOWN,Unknown,B-757-200,1,None,,,,10/27/00 0:00,209029,No damage,LIH-LAX,2,UNITED AIRLINES,N/A,,,FALSE,FALSE,#2 ENG INLET HAS EVIDENCE OF BIRD STRIKE. NO ABNORMAL PARAMETERS NOTED BY FLT CREW. INSPN.,,Medium,,Unknown bird - medium,,,,,0,0,0,,,,,
,GREATER PITTSBURGH,Unknown,UNKNOWN,1,,,,,10/27/00 0:00,207248,No damage,,,UNKNOWN,Pennsylvania,,,TRUE,FALSE,"DATE NOT GIVEN, JUST DATE REPORT WAS FILLED OUT.",,Small,,Mourning dove,,,,,0,0,0,0,,,,
Airplane,UNKNOWN,Unknown,B-737-500,1,,,,,10/27/00 0:00,204614,Caused damage,LGA-IAD,2,UNITED AIRLINES,N/A,,,FALSE,FALSE,"FOUND DENT 3"" WIDE BY .125"" DEEP ON LEFT WING LE. DENT IS WITHIN LIMITS.",,Medium,,Unknown bird - medium,,,,,0,0,0,,,,,
Airplane,RALEIGH-DURHAM INTL,> 1000 ft,BA-41 JETSTR,1,None,,,,10/27/00 0:00,202972,No damage,,2,ATLANTIC COAST AIRLINES,North Carolina,Climb,None,FALSE,FALSE,,10/27/00 0:00,Small,No Cloud,Unknown bird - small,,Night,N,,0,0,0,,"8,000",,,180
Airplane,CHARLOTTE/DOUGLAS INTL ARPT,> 1000 ft,B-737-300,1,None,,,,10/27/00 0:00,246070,No damage,,2,US AIRWAYS*,North Carolina,Climb,None,FALSE,FALSE,BIRDSTRIKE A FEW MINUTES AFTER DEPTR. NO DMG. SMUDGE BELOW #1 WINDOW.,10/27/00 0:00,Small,No Cloud,Unknown bird - small,2241,Night,N,,0,0,0,,"8,000",,,250
Airplane,CHICAGO O'HARE INTL ARPT,> 1000 ft,MD-80,1,None,,,,10/27/00 0:00,205268,No damage,,2,AMERICAN AIRLINES,Illinois,Climb,None,FALSE,FALSE,SML-MED BIRD. TIME 2217Z,10/27/00 0:00,Medium,Overcast,Unknown bird - medium,,Dusk,Y,,0,0,0,,"1,500",,,200
Airplane,GREATER PITTSBURGH,Unknown,FOKKER F100,1,None,,,,10/27/00 0:00,204531,No damage,,2,US AIRWAYS*,Pennsylvania,Climb,None,FALSE,FALSE,,10/27/00 0:00,Medium,Some Cloud,Unknown bird - medium,,Night,N,,0,0,0,,,,,
Airplane,DETROIT METRO WAYNE COUNTY ARPT,Unknown,A-319,1,None,,,,10/27/00 0:00,205003,No damage,,2,NORTHWEST AIRLINES,Michigan,Approach,Fog,FALSE,FALSE,NOTAM WARNING. FLT 1833. PART STRUCK NOT REPTD.,10/27/00 0:00,,Some Cloud,Gulls,1050,Day,Y,,0,0,0,,,,,
,JOHN F KENNEDY INTL,Unknown,UNKNOWN,1,,,,,10/27/00 0:00,202068,No damage,,,UNKNOWN,New York,,,TRUE,FALSE,IMMATURE GULL FOUND DURING RWY SWEEP,10/27/00 0:00,Medium,,Herring gull,,,,,0,0,0,0,,,,
,PHOENIX SKY HARBOR,Unknown,UNKNOWN,1,,,,,10/27/00 0:00,202295,No damage,,,UNKNOWN,Arizona,,,TRUE,FALSE,"FRESHLY KILLED, FOUND ON CENTERLINE AT 3000' MARKER DURING DAY",10/27/00 0:00,Small,,Mourning dove,,,,,0,0,0,0,,,,
Airplane,ATLANTA INTL,< 1000 ft,B-757-200,1,None,,,,10/27/00 0:00,203568,No damage,,2,DELTA AIR LINES,Georgia,Approach,None,FALSE,FALSE,ALL LIGHTS WERE ON. FLT 598.,10/30/00 0:00,Small,No Cloud,Unknown bird - small,1930,Dusk,N,,0,0,0,,800,,,130
Airplane,CAPITAL CITY (MI),< 1000 ft,C-421,1,,,,,10/28/00 0:00,207934,No damage,,2,BUSINESS,Michigan,Take-off run,None,FALSE,FALSE,"A/C REPTD AS C-441, N# SHOWS C-421",,,No Cloud,Gulls,,,Y,,0,0,0,0,0,,,
Airplane,GREATER PITTSBURGH,< 1000 ft,FOKKER F100,1,None,,,,10/28/00 0:00,208366,No damage,,2,US AIRWAYS*,Pennsylvania,Take-off run,None,FALSE,FALSE,FLT 148,,Medium,No Cloud,Unknown bird - medium,,Night,Y,,0,0,0,0,0,,,110
Airplane,LOGAN INTL,< 1000 ft,DC-10-10,1,None,,,,10/28/00 0:00,205376,No damage,,3,FEDEX EXPRESS,Massachusetts,Climb,,FALSE,FALSE,UNKN IF DMG,,Medium,,Unknown bird - medium,,,N,,0,0,0,,"1,000",,,180
Airplane,LOUISVILLE INTL ARPT,< 1000 ft,B-737-300,11 to 100,None,,,,10/28/00 0:00,210024,No damage,,2,SOUTHWEST AIRLINES,Kentucky,Landing Roll,None,FALSE,FALSE,FLT 1154,,,Some Cloud,Sparrows,,Day,N,,0,0,0,0,0,,,120
Airplane,SAN FRANCISCO INTL ARPT,< 1000 ft,B-737-300,1,None,,,,10/28/00 0:00,208773,No damage,,2,UNITED AIRLINES,California,Approach,Rain,FALSE,FALSE,FLT 2163.ALL SYSTEMS NORMAL. BIRD HIT RHS WING BY #2 ENG.,,Large,Overcast,Brown pelican,,Day,Y,,0,0,0,,200,,,120
Airplane,DETROIT METRO WAYNE COUNTY ARPT,> 1000 ft,B-757-200,1,,,,,10/28/00 0:00,208511,No damage,,2,NORTHWEST AIRLINES,Michigan,Climb,,FALSE,FALSE,DURING INITIAL CLIMB BIRD HIT CAPTS WINDOW.,,Medium,,Unknown bird - medium,,,,,0,0,0,,"2,000",,,
Airplane,SACRAMENTO INTL,Unknown,B-737,1,,,,,10/28/00 0:00,205593,No damage,,2,SOUTHWEST AIRLINES,California,Climb,,FALSE,FALSE,FLT 679 HIT A HAWK ON DEPTR FROM RWY 16L. NO REPTD DMG. FLT CONTD. TO ONT,,,,Hawks,836,Day,,,0,0,0,,,,,
Airplane,UNKNOWN,Unknown,A-319,1,,,,,10/28/00 0:00,206744,No damage,ORD-BOS,2,UNITED AIRLINES,N/A,,,FALSE,FALSE,CLEANED HORIZ STABIL.,,Medium,,Unknown bird - medium,,,,,0,0,0,,,,,
Airplane,UNKNOWN,Unknown,B-737-300,1,,,,,10/28/00 0:00,204574,No damage,DAY-ORD,2,UNITED AIRLINES,N/A,,,FALSE,FALSE,FOUND EVIDENCE OF BIRD STRIKE ON #1 ENG INLET. IMPACTED FAN OF FAN BLADE OUTSIDE OF MIDSPAN SHROUD. SPLATTER IS ON BOTH SIDES OF SHROUD. INSPN. REMOVED REMAINS FROM INLET.,,Medium,,Unknown bird - medium,,,,,0,0,0,,,,,
Airplane,WASHINGTON DULLES INTL ARPT,Unknown,B-757-200,1,,,,,10/28/00 0:00,203535,No damage,,2,UNITED AIRLINES,DC,Approach,,FALSE,FALSE,"ON SHORT FINAL, BIRD HIT NOSE BELOW F/O WINDOW. INSPCTD & CLEANED.",,Medium,,Unknown bird - medium,,,,,0,0,0,,,,,
Airplane,UNKNOWN,Unknown,B-727-200,1,,,,,10/28/00 0:00,207536,No damage,ORD-EWR,3,UNITED AIRLINES,N/A,,,FALSE,FALSE,BIRD HIT R3 WINDOW. INSPN.,,Medium,,Unknown bird - medium,,,,,0,0,0,,,,,
Airplane,MEMPHIS INTL,Unknown,DC-10,1,None,,,,10/28/00 0:00,210884,No damage,,3,FEDEX EXPRESS,Tennessee,Approach,None,FALSE,FALSE,TURNING ONTO FINAL. HEARD THUMP ON LWR FWD FUSELAGE. FOUND WHAT APPEARED TO BE BIRD REMAINS ON LWR RHS RADOME.,,Medium,No Cloud,Unknown bird - medium,,Night,N,,0,0,0,,,,,
,SAN DIEGO INTL,Unknown,UNKNOWN,1,,,,,10/28/00 0:00,210031,No damage,,,UNKNOWN,California,,,TRUE,FALSE,FALCON FOUND AT 1425 N SIDE RWY.,,Medium,,Peregrine falcon,,,,,0,0,0,0,,,,
,GERALD R FORD INTL,Unknown,UNKNOWN,1,,,,,10/28/00 0:00,205174,No damage,,,UNKNOWN,Michigan,,,TRUE,FALSE,DEAD BIRD FOUND ON RWY. NO VIZ SIGNS OF TRAUMA. DAY.,,,,Gulls,,,,,0,0,0,0,,,,
,STOCKTON METRO,Unknown,UNKNOWN,1,,,,,10/28/00 0:00,206130,No damage,,,UNKNOWN,California,,,TRUE,FALSE,PROBABLY CALIFORNIA OR RING-BILLED,,,,Gulls,,,,,0,0,0,0,,,,
Airplane,LOS ANGELES INTL,< 1000 ft,B-757-200,1,None,,,,10/28/00 0:00,202263,No damage,,2,AMERICAN AIRLINES,California,Take-off run,None,FALSE,FALSE,KESTREL FOUND ON RWY BTWN F & G DUE TO PIREP FLT 2446,10/28/00 0:00,Small,Some Cloud,American kestrel,1330,Day,,,0,0,0,0,0,,,
Airplane,LOUISVILLE INTL ARPT,< 1000 ft,DC-8,1,None,,,,10/28/00 0:00,205406,No damage,,4,UPS AIRLINES,Kentucky,Approach,None,FALSE,FALSE,NOTAM WARNING. FLT 3085,10/28/00 0:00,Medium,No Cloud,Unknown bird - medium,,Night,Y,,0,0,0,,400,,,130
Airplane,HARRISBURG INTL,> 1000 ft,B-737,1,None,,,,10/28/00 0:00,204275,No damage,,2,DELTA AIR LINES,Pennsylvania,Approach,None,FALSE,FALSE,BIRD HIT F/O SIDE WINDOW LEAVING FLESH AND BLOOD SMEAR.,10/28/00 0:00,Small,No Cloud,Unknown bird - small,2050,Night,N,,0,0,0,,"2,000",,,200
,GREATER PITTSBURGH,Unknown,UNKNOWN,1,,,,,10/28/00 0:00,209033,No damage,,,UNKNOWN,Pennsylvania,Approach,None,FALSE,FALSE,,10/28/00 0:00,Small,No Cloud,Mourning dove,1920,Day,,,0,0,0,,,,,
,SARASOTA-BRADENTON,Unknown,UNKNOWN,1,,,,,10/28/00 0:00,206004,No damage,,,UNKNOWN,Florida,,,TRUE,FALSE,FOUND AT 0730 NEAR INTXN OF 32 AND TWY C1,10/28/00 0:00,Small,,Mourning dove,,,,,0,0,0,0,,,,
Airplane,LAGUARDIA NY,Unknown,A-320,1,None,,,,10/28/00 0:00,208365,Caused damage,,2,US AIRWAYS*,New York,Approach,None,FALSE,FALSE,PITOT TUBE DAMAGED. TIME 2320Z,10/28/00 0:00,Small,No Cloud,Unknown bird - small,,Night,,,0,0,0,,,,,
Airplane,GEORGE BUSH INTERCONTINENTAL,< 1000 ft,B-737-400,1,None,,,,10/29/00 0:00,203467,No damage,,2,US AIRWAYS*,Texas,Take-off run,None,FALSE,FALSE,POSSIBLE CROW.,,Medium,Some Cloud,Unknown bird - medium,,Day,N,,0,0,0,0,0,,,120
Airplane,LAGUARDIA NY,> 1000 ft,MD-88,1,None,,,,10/29/00 0:00,202023,No damage,,2,DELTA AIR LINES,New York,Approach,None,FALSE,FALSE,,,Medium,No Cloud,Unknown bird - medium,,Night,N,,0,0,0,,"3,000",,,210
Airplane,MEMPHIS INTL,Unknown,DC-10,1,None,,,,10/29/00 0:00,202888,No damage,,3,FEDEX EXPRESS,Tennessee,Approach,,FALSE,FALSE,,,Small,,Unknown bird - small,,,,,0,0,0,,,,,
Airplane,ATLANTA INTL,Unknown,B-767-300,1,None,,,,10/29/00 0:00,204877,No damage,,2,DELTA AIR LINES,Georgia,Approach,None,FALSE,FALSE,,,Small,No Cloud,Unknown bird - small,,Night,N,,0,0,0,,,,,
Airplane,CHICAGO O'HARE INTL ARPT,< 1000 ft,B-727-200,1,,,,,10/29/00 0:00,205815,No damage,,3,UNITED AIRLINES,Illinois,Take-off run,,FALSE,FALSE,BIRD HIT #4 KREUGER FLAP RT WING. FLT CREW INSPCTD. NEXT MX STA CHECK. CLEANED.,,Medium,,Unknown bird - medium,,,,,0,0,0,0,0,,,
Airplane,SALT LAKE CITY INTL,< 1000 ft,B-727,2 to 10,,,,,10/29/00 0:00,204763,No damage,,3,KITTY HAWK AIR CARGO,Utah,Landing Roll,,FALSE,FALSE,FLT 2028 HIT SML BIRD ON WINDSHLD 1/3 WAY DWON RWY ALSO HIT SEVERAL OTHER SML BIRDS ON OTHER PARTS OF A/C. NO DMG.,,Small,,Unknown bird - small,837,,,,0,0,0,0,0,,,
Airplane,GREATER ROCHESTER INTL,< 1000 ft,BE-1900,1,,,,,10/29/00 0:00,204815,No damage,,2,AIR GEORGIAN,New York,Take-off run,None,FALSE,FALSE,PART STRUCK NOT REPTD FLT949. TWR CONTACTED PILOT AND SAID OWL WAS HIT AND THEY SHOULD CHECK FOR DMG.,,Large,No Cloud,Snowy owl,,Night,N,,0,0,0,0,0,,,
Airplane,RONALD REAGAN WASHINGTON NATL,< 1000 ft,B-727-200,1,None,,,,10/29/00 0:00,203557,No damage,,3,DELTA AIR LINES,DC,Approach,None,FALSE,FALSE,,,Medium,No Cloud,Unknown bird - medium,,Night,N,,0,0,0,,200,,,120
Airplane,DENVER INTL AIRPORT,Unknown,BE-1900,1,,,,,10/29/00 0:00,201434,No damage,,2,GREAT LAKES AIRLINES,Colorado,Approach,,FALSE,FALSE,FLT 6436 REPTD A BIRD STRIKE ON 1/2 MI FINAL. NO OTHER INFO,,Medium,,Unknown bird - medium,1853,,,,0,0,0,,,,,
Airplane,UNKNOWN,Unknown,B-737-500,1,,,,,10/29/00 0:00,203619,No damage,LAX-MFR,2,UNITED AIRLINES,N/A,,,FALSE,FALSE,EVIDENCE OF BIRD STRIKE ON #2 ENG COWL. INSPN. NEED TO BORESCOPE AND DOWNLOAD AVM,,Medium,,Unknown bird - medium,,,,,0,0,0,,,,,
Airplane,UNKNOWN,Unknown,B-767-300,1,,,,,10/29/00 0:00,206286,No damage,JFK-SFO,2,UNITED AIRLINES,N/A,,,FALSE,FALSE,#1 ENG NEED HPC BORESCOPE INSPN.,,Medium,,Unknown bird - medium,,,,,0,0,0,,,,,
Airplane,SEATTLE-TACOMA INTL,Unknown,B-737-300,1,,,,,10/29/00 0:00,203343,No damage,,2,UNITED AIRLINES,Washington,Approach,,FALSE,FALSE,CREW REPTD SUSPECTED BIRD STRIKE ON NOSE AREA. MX FOUND NO EVIDENCE.,,Medium,,Unknown bird - medium,,,,,0,0,0,,,,,
Airplane,UNKNOWN,Unknown,B-727-200,1,,,,,10/29/00 0:00,201135,No damage,DEN-IND,3,UNITED AIRLINES,N/A,,,FALSE,FALSE,BIRD STRIKE CLEANED.,,Medium,,Unknown bird - medium,,,,,0,0,0,,,,,
,CINCINNATI/NORTHERN KENTUCKY INTL ARPT,Unknown,UNKNOWN,1,,,,,10/29/00 0:00,206748,No damage,,,UNKNOWN,Kentucky,,,TRUE,FALSE,AT 0840 KILLDEER REMOVED FROM 18L,,Small,,Killdeer,,,,,0,0,0,0,,,,
Airplane,UNKNOWN,Unknown,BE-200 KING,1,None,,,,10/29/00 0:00,204114,Caused damage, IAD - AGC,2,BUSINESS,N/A,,None,FALSE,FALSE,"FOUND DURING PRE-FLT INSPN. MINOR DMG TO L WING OTBD OF NACELLE. ABOUT 11"" LONG, 4.5"" WIDE AND 1.5"" DEEP.",,Medium,No Cloud,Unknown bird - medium,,Night,N,,0,0,0,,,,,
Airplane,TULSA INTL,< 1000 ft,A-319,1,Precautionary Landing,,,,10/29/00 0:00,202549,Caused damage,,2,UNITED AIRLINES,Oklahoma,Take-off run,None,TRUE,TRUE,"ENG VIBRATIONS EVIDENT AND LOUD. STRIKE WAS AT ROTATION. REMOVED COMPLETE SET OF LP COMPRESSOR BLADES. REPLACED 4 FAN BLADES. RUB STRIP DMG REPTD FROM STRIKE. STRIKE WAS AT FAN BLADES OUTER EDGE, NO EVIDENCE OF MATERIAL ENTERING GAS PATH. ID BY SMITHSONIA",,Medium,Overcast,American crow,600,Day,,72,0,"133,637","133,637",0,0,,,140
Airplane,SARASOTA-BRADENTON,< 1000 ft,CL-RJ100/200,1,Precautionary Landing,,,,10/29/00 0:00,201025,No damage,,2,DELTA AIR LINES,Florida,Take-off run,Fog,FALSE,FALSE,MODO RECOVERED FROM RWY.,10/29/00 0:00,Small,Some Cloud,Mourning dove,1815,Dusk,,,0,0,0,0,0,,,
Airplane,CHICAGO O'HARE INTL ARPT,< 1000 ft,FOKKER F100,2 to 10,None,,,,10/29/00 0:00,206005,No damage,,2,AMERICAN AIRLINES,Illinois,Approach,,FALSE,FALSE,,10/29/00 0:00,Small,No Cloud,Rock pigeon,,Day,Y,,0,0,0,,100,,,138
Airplane,UNKNOWN,> 1000 ft,SAAB-340,1,None,,TX,,10/29/00 0:00,204530,No damage,BRIDGEPORT TX,2,AMERICAN EAGLE AIRLINES,Texas,En Route,None,FALSE,FALSE,"BIRD HIT 18"" ABOVE CAPT'S FRONT WINDSHLD",10/30/00 0:00,Small,Some Cloud,Unknown bird - small,,Night,N,,0,0,0,,"5,500",,,210
,RICHMOND INTL,Unknown,UNKNOWN,1,,,,,10/29/00 0:00,200271,No damage,,,UNKNOWN,Virginia,,,TRUE,FALSE,FOUND AT 0730 ON RWY 34 ABOUT 1 HR AFTER STRIKE. NONE REPTD.,10/30/00 0:00,Small,,Grasshopper sparrow,,,,,0,0,0,0,,,,
Airplane,PORTLAND INTL (OR),> 1000 ft,MD-80,1,None,,,,10/29/00 0:00,205959,No damage,,2,AMERICAN AIRLINES,Oregon,Descent,None,FALSE,FALSE,COST FOR CONTRACT MX. CLEANED DEBRIS FROM WINDSHLD. NO DMG.,10/31/00 0:00,Large,Some Cloud,Unknown bird - large,2040,Night,N,,134,0,134,,"6,400",,,250
Airplane,BATON ROUGE METRO,< 1000 ft,AVRO RJ 85,1,None,,,,10/30/00 0:00,207764,No damage,,4,MESABA AIRLINES,Louisiana,Approach,None,FALSE,FALSE,IT F/O'S B PANEL WINDSCREEN AND RT WING LE. INSPN. CLEANED.,,Small,No Cloud,Unknown bird - small,,Dusk,,1,0,0,0,,90,,,115
Airplane,SPOKANE INTERNATIONAL,< 1000 ft,B-737,1,,,,,10/30/00 0:00,203573,No damage,,2,SOUTHWEST AIRLINES,Washington,Approach,,FALSE,FALSE,FLT 409 HIT A MED SIZE BIRD (POSSIBLY A DUCK) ON BOTTOM OF FUSELAGE.,,,,Ducks,820,Day,,,0,0,0,,500,,,
Airplane,NEWARK LIBERTY INTL ARPT,< 1000 ft,B-757-200,1,,,,,10/30/00 0:00,204467,No damage,,2,UNITED AIRLINES,New Jersey,Landing Roll,,FALSE,FALSE,"PILOT RETPD STRIKING A FOX ON LDG ROLL. DID NOT CALL BACK. (DATA ENTRY NOTE: AIRPORT NOT GIVEN, NO POSTMARK) FLT 838",,,,Foxes,2200,Night,,,0,0,0,0,0,,,
Airplane,UNKNOWN,< 1000 ft,B-737-300,1,,,,,10/30/00 0:00,202848,No damage,LAX-OAK,2,UNITED AIRLINES,N/A,,,FALSE,FALSE,BIRD HIT BEHIND F/O WINDOW. INSPN.,,Medium,,Unknown bird - medium,,,,,0,0,0,,"1,000",,,250
Airplane,LOGAN INTL,< 1000 ft,B-727-200,2 to 10,None,,,,10/30/00 0:00,207722,No damage,,3,UNITED AIRLINES,Massachusetts,Take-off run,,FALSE,FALSE,FLOCK OF BIRDS HIT 4000' DOWN RWY. FLT DEPTD NORMALLY. ARPT FOUND 1 STARLING. INSPN FOUND 2 STREAKS ON BOTH SIDE OF FUSELAGE BY FRONT NUMBERS.,,Small,,European starling,,,,,0,0,0,0,0,,,
Airplane,KAHULUI ARPT,< 1000 ft,B-737,2 to 10,None,,,70,10/30/00 0:00,204269,No damage,,2,ALOHA AIRLINES,Hawaii,Landing Roll,,FALSE,FALSE,HIT 2 DOVES,,Small,,Zebra dove,1228,Day,,,0,0,0,0,0,,,
Airplane,TULSA INTL,Unknown,CL-RJ100/200,1,,,,735,10/30/00 0:00,210050,No damage,,2,COMAIR AIRLINES,Oklahoma,Approach,,FALSE,FALSE,FLT735 ON 2 MI FINAL REPTD A BIRD STRIKE. NO DMG REPTD. TIME 0343Z,,Medium,,Unknown bird - medium,,,,,0,0,0,,,,,
Airplane,UNKNOWN,Unknown,A-320,1,,,,,10/30/00 0:00,204143,No damage,LAX-EWR,2,UNITED AIRLINES,N/A,,,FALSE,FALSE,BIRD STRIKE UNDER CAPT'S SLIDING WINDOW. CLEANED & INSPCTD.,,Medium,,Unknown bird - medium,,,,,0,0,0,,,,,
Airplane,UNKNOWN,Unknown,B-737-300,1,,,,,10/30/00 0:00,208935,No damage,ONT-SFO,2,UNITED AIRLINES,N/A,,,FALSE,FALSE,"BIRD STRIKE LHS COCKPIT. FOUND NO EVIDENCE OF DMG ON LHS FLT DECK, L WING AND #1 ENG.",,Medium,,Unknown bird - medium,,,,,0,0,0,,,,,
Airplane,UNKNOWN,Unknown,B-737-500,1,,,,,10/30/00 0:00,200531,No damage,MFR-SFO,2,UNITED AIRLINES,N/A,,,FALSE,FALSE,BIRD STRIKE. SUSPECT LWR RT FUSELAGE BELOW FO'S WINDOW. INSPN.,,Medium,,Unknown bird - medium,,,,,0,0,0,,,,,
Airplane,UNKNOWN,Unknown,B-757-200,1,,,,,10/30/00 0:00,206249,No damage,BWI-SFO,2,UNITED AIRLINES,N/A,,,FALSE,FALSE,BIRDSTRIKE ON AIRFRAME. INSPN FOUND NO EVIDENCE.,,Medium,,Unknown bird - medium,,,,,0,0,0,,,,,
Airplane,UNKNOWN,Unknown,B-757-200,1,,,,,10/30/00 0:00,204142,No damage,SFO-EWR,2,UNITED AIRLINES,N/A,,,FALSE,FALSE,"LHS AFT OF AIRLINE LOGO HAS BIRD STRIKE. SUSPECT POSSIBLE ENG INGESTION DUE TO STAINS ON FAN INLET, BLADES AND CORE. INSPN.",,Medium,,Unknown bird - medium,,,,,0,0,0,,,,,
Airplane,UNKNOWN,Unknown,B-777-200,1,,,,,10/30/00 0:00,206886,No damage,SFO-IAD,2,UNITED AIRLINES,N/A,,,FALSE,FALSE,SUSPECT BIRD STRIKE LHS BEHIND COCKPIT. INSPN.,,Medium,,Unknown bird - medium,,,,,0,0,0,,,,,
,DES MOINES INTL,Unknown,UNKNOWN,1,,,,,10/30/00 0:00,204990,No damage,,,UNKNOWN,Iowa,,,TRUE,FALSE,FOUND ON CENTERLINE ABOUT 9:40 LCL. SHORTLY AFTER  FLT ARRIVED. AIRLINE DID NOT REPT A BIRD STRIKE.,,Medium,,Ring-billed gull,,,,,0,0,0,0,,,,
,GERALD R FORD INTL,Unknown,UNKNOWN,1,,,,,10/30/00 0:00,206217,No damage,,,UNKNOWN,Michigan,,,TRUE,FALSE,,,Small,,Killdeer,,,Y,,0,0,0,0,,,,
Airplane,SAN FRANCISCO INTL ARPT,< 1000 ft,B-737-300,1,None,,,,10/30/00 0:00,203574,No damage,,2,UNITED AIRLINES,California,Approach,Rain,FALSE,FALSE,,10/30/00 0:00,,Some Cloud,Gulls,,Dawn,Y,,0,0,0,,100,,,120
Airplane,WILL ROGERS WORLD ARPT,< 1000 ft,FOKKER F100,11 to 100,None,,,,10/30/00 0:00,205450,No damage,,2,AMERICAN AIRLINES,Oklahoma,Take-off run,Fog,FALSE,FALSE,2 CONSECUTIVE DEPTG A/C HIT FLOCK OF GULLS. 16 CARCASSES WERE REMOVED.,10/30/00 0:00,,Overcast,Gulls,,Day,Y,,0,0,0,0,0,,,
Airplane,WILL ROGERS WORLD ARPT,< 1000 ft,B-737,11 to 100,None,,,,10/30/00 0:00,203572,No damage,,2,SOUTHWEST AIRLINES,Oklahoma,Take-off run,Fog,FALSE,FALSE,2 CONSECUTIVE DEPTG A/C STRUCK A FLOCK OF GULLS AT T/O. 16 CARCASSES WERE REMOVED.  REPTD AS THOMPSON GULLS (MIGHT HAVE BEEN“FRANKLINS),10/30/00 0:00,,Overcast,Gulls,,Day,Y,,0,0,0,0,0,,,
Airplane,MEMPHIS INTL,< 1000 ft,B-727,2 to 10,None,,,,10/30/00 0:00,205535,No damage,,3,DELTA AIR LINES,Tennessee,Climb,None,FALSE,FALSE,ATIS WARNING,10/30/00 0:00,Small,Overcast,Unknown bird - small,1715,Day,Y,,0,0,0,,50,,,150
Airplane,WASHINGTON DULLES INTL ARPT,> 1000 ft,B-737,1,None,,,,10/30/00 0:00,204568,No damage,,2,US AIRWAYS*,DC,Approach,None,FALSE,FALSE,ATIS WARNING,10/30/00 0:00,Medium,No Cloud,Unknown bird - medium,,Night,,,0,0,0,,"1,200",,,170
